switch_id,timestamp,power_consumption
dw_01,2025-04-25 06:13:48,1007.09
wm_01,2025-04-25 06:13:48,1336.49
tv_01,2025-04-25 06:13:48,113.39
ac_01,2025-04-25 06:13:48,434.38
lt_04,2025-04-25 06:13:48,67.27
lt_03,2025-04-25 06:13:48,46.7
mw_01,2025-04-25 06:14:48,1072.91
ac_02,2025-04-25 06:14:48,388.95
ac_03,2025-04-25 06:14:48,668.58
lt_01,2025-04-25 06:14:48,78.48
lt_04,2025-04-25 06:14:48,61.02
ac_01,2025-04-25 06:14:48,579.75
lt_02,2025-04-25 06:14:48,54.6
sp_01,2025-04-25 06:14:48,187.22
lt_03,2025-04-25 06:14:48,11.33
lt_05,2025-04-25 06:14:48,41.08
tv_01,2025-04-25 06:15:48,94.56
lt_05,2025-04-25 06:15:48,98.66
rf_01,2025-04-25 06:15:48,131.39
sp_01,2025-04-25 06:15:48,88.02
lt_01,2025-04-25 06:15:48,54.73
lt_04,2025-04-25 06:15:48,48.32
ac_01,2025-04-25 06:15:48,413.91
mw_01,2025-04-25 06:15:48,996.33
ac_03,2025-04-25 06:16:48,313.26
tv_01,2025-04-25 06:16:48,86.36
lt_05,2025-04-25 06:16:48,95.27
ac_02,2025-04-25 06:16:48,355.66
dw_01,2025-04-25 06:16:48,838.54
lt_02,2025-04-25 06:16:48,78.97
lt_04,2025-04-25 06:16:48,37.92
ac_01,2025-04-25 06:16:48,422.26
sp_01,2025-04-25 06:16:48,197.34
sp_01,2025-04-25 06:17:48,115.87
ac_02,2025-04-25 06:17:48,452.13
tv_01,2025-04-25 06:17:48,110.55
mw_01,2025-04-25 06:17:48,1179.47
wm_01,2025-04-25 06:17:48,712.48
lt_01,2025-04-25 06:17:48,76.1
rf_01,2025-04-25 06:17:48,179.75
ac_01,2025-04-25 06:17:48,464.78
ac_03,2025-04-25 06:17:48,326.68
lt_02,2025-04-25 06:17:48,76.3
lt_05,2025-04-25 06:17:48,41.7
mw_01,2025-04-25 06:18:48,1111.31
rf_01,2025-04-25 06:18:48,184.36
lt_06,2025-04-25 06:18:48,76.43
lt_01,2025-04-25 06:18:48,20.47
lt_03,2025-04-25 06:18:48,41.83
dw_01,2025-04-25 06:18:48,990.02
ac_03,2025-04-25 06:18:48,415.97
lt_02,2025-04-25 06:18:48,81.76
sp_01,2025-04-25 06:19:48,82.12
lt_02,2025-04-25 06:19:48,55.93
lt_03,2025-04-25 06:19:48,26.08
lt_06,2025-04-25 06:19:48,33.12
dw_01,2025-04-25 06:19:48,808.22
tv_01,2025-04-25 06:19:48,129.12
ac_02,2025-04-25 06:19:48,622.75
ac_01,2025-04-25 06:19:48,651.46
lt_01,2025-04-25 06:19:48,172.66
dw_01,2025-04-25 06:20:48,1296.32
sp_01,2025-04-25 06:20:48,89.68
lt_04,2025-04-25 06:20:48,89.56
rf_01,2025-04-25 06:20:48,118.21
lt_05,2025-04-25 06:20:48,97.4
ac_03,2025-04-25 06:20:48,336.6
mw_01,2025-04-25 06:20:48,1173.32
lt_03,2025-04-25 06:20:48,187.33
ac_02,2025-04-25 06:20:48,583.7
lt_01,2025-04-25 06:20:48,43.5
lt_05,2025-04-25 06:21:48,75.77
lt_06,2025-04-25 06:21:48,86.27
wm_01,2025-04-25 06:21:48,835.42
mw_01,2025-04-25 06:21:48,1199.89
rf_01,2025-04-25 06:21:48,178.95
ac_02,2025-04-25 06:21:48,489.35
ac_03,2025-04-25 06:22:48,386.67
lt_02,2025-04-25 06:22:48,32.17
lt_04,2025-04-25 06:22:48,97.13
tv_01,2025-04-25 06:22:48,105.18
ac_02,2025-04-25 06:22:48,555.63
wm_01,2025-04-25 06:22:48,1224.64
lt_03,2025-04-25 06:22:48,88.96
ac_01,2025-04-25 06:22:48,553.05
lt_03,2025-04-25 06:23:48,72.62
dw_01,2025-04-25 06:23:48,880.34
ac_01,2025-04-25 06:23:48,346.01
wm_01,2025-04-25 06:23:48,722.09
rf_01,2025-04-25 06:23:48,153.15
tv_01,2025-04-25 06:23:48,132.66
tv_01,2025-04-25 06:24:48,129.12
wm_01,2025-04-25 06:24:48,1028.55
ac_02,2025-04-25 06:24:48,456.66
lt_01,2025-04-25 06:24:48,75.78
lt_04,2025-04-25 06:24:48,70.98
lt_05,2025-04-25 06:24:48,90.57
rf_01,2025-04-25 06:24:48,108.51
dw_01,2025-04-25 06:24:48,1164.75
ac_01,2025-04-25 06:24:48,663.88
lt_03,2025-04-25 06:24:48,16.87
mw_01,2025-04-25 06:24:48,1103.59
lt_02,2025-04-25 06:25:48,86.41
tv_01,2025-04-25 06:25:48,106.05
lt_06,2025-04-25 06:25:48,46.33
ac_03,2025-04-25 06:25:48,553.99
lt_01,2025-04-25 06:25:48,51.07
mw_01,2025-04-25 06:25:48,1054.91
wm_01,2025-04-25 06:25:48,629.98
lt_04,2025-04-25 06:25:48,42.1
dw_01,2025-04-25 06:26:48,1119.04
lt_04,2025-04-25 06:26:48,97.09
lt_05,2025-04-25 06:26:48,48.32
rf_01,2025-04-25 06:26:48,124.33
lt_02,2025-04-25 06:26:48,68.32
tv_01,2025-04-25 06:26:48,138.78
lt_01,2025-04-25 06:26:48,28.13
ac_02,2025-04-25 06:27:48,621.1
wm_01,2025-04-25 06:27:48,315.34
tv_01,2025-04-25 06:27:48,83.61
mw_01,2025-04-25 06:27:48,964.22
ac_03,2025-04-25 06:27:48,580.55
sp_01,2025-04-25 06:27:48,102.01
dw_01,2025-04-25 06:27:48,940.81
lt_03,2025-04-25 06:27:48,15.39
lt_02,2025-04-25 06:27:48,74.87
rf_01,2025-04-25 06:27:48,166.36
lt_06,2025-04-25 06:27:48,79.62
lt_04,2025-04-25 06:27:48,88.56
lt_02,2025-04-25 06:28:48,18.93
rf_01,2025-04-25 06:28:48,195.78
lt_05,2025-04-25 06:28:48,35.96
ac_02,2025-04-25 06:28:48,690.99
mw_01,2025-04-25 06:28:48,1095.27
tv_01,2025-04-25 06:28:48,121.01
ac_01,2025-04-25 06:28:48,364.24
lt_06,2025-04-25 06:28:48,67.06
wm_01,2025-04-25 06:28:48,954.32
ac_03,2025-04-25 06:28:48,464.6
sp_01,2025-04-25 06:28:48,136.09
lt_01,2025-04-25 06:29:48,10.04
ac_03,2025-04-25 06:29:48,502.61
lt_03,2025-04-25 06:29:48,60.21
lt_04,2025-04-25 06:29:48,37.01
tv_01,2025-04-25 06:29:48,83.89
lt_06,2025-04-25 06:29:48,11.07
wm_01,2025-04-25 06:30:48,1328.53
lt_06,2025-04-25 06:30:48,20.36
lt_01,2025-04-25 06:30:48,97.26
lt_02,2025-04-25 06:30:48,39.67
lt_05,2025-04-25 06:30:48,63.39
lt_04,2025-04-25 06:30:48,69.94
lt_03,2025-04-25 06:30:48,13.4
ac_01,2025-04-25 06:30:48,375.24
lt_05,2025-04-25 06:31:48,29.56
lt_02,2025-04-25 06:31:48,63.72
ac_03,2025-04-25 06:31:48,307.6
wm_01,2025-04-25 06:31:48,473.33
lt_04,2025-04-25 06:31:48,99.14
mw_01,2025-04-25 06:31:48,1075.54
ac_01,2025-04-25 06:31:48,372.46
rf_01,2025-04-25 06:31:48,171.18
dw_01,2025-04-25 06:31:48,963.43
ac_02,2025-04-25 06:31:48,411.72
lt_03,2025-04-25 06:31:48,71.84
lt_06,2025-04-25 06:31:48,63.0
ac_02,2025-04-25 06:32:48,584.51
dw_01,2025-04-25 06:32:48,814.06
ac_01,2025-04-25 06:32:48,565.17
sp_01,2025-04-25 06:32:48,44.44
lt_02,2025-04-25 06:32:48,73.39
lt_03,2025-04-25 06:32:48,14.32
lt_05,2025-04-25 06:32:48,12.12
lt_04,2025-04-25 06:32:48,18.12
wm_01,2025-04-25 06:32:48,1064.09
lt_06,2025-04-25 06:32:48,89.21
tv_01,2025-04-25 06:32:48,73.58
wm_01,2025-04-25 06:33:48,1263.46
tv_01,2025-04-25 06:33:48,80.71
mw_01,2025-04-25 06:33:48,1117.92
dw_01,2025-04-25 06:33:48,1117.55
ac_01,2025-04-25 06:33:48,637.73
lt_04,2025-04-25 06:33:48,13.73
ac_02,2025-04-25 06:33:48,469.48
rf_01,2025-04-25 06:33:48,153.62
lt_01,2025-04-25 06:34:48,96.87
tv_01,2025-04-25 06:34:48,104.9
mw_01,2025-04-25 06:34:48,1096.91
lt_04,2025-04-25 06:34:48,66.49
dw_01,2025-04-25 06:34:48,880.12
lt_03,2025-04-25 06:34:48,77.04
lt_06,2025-04-25 06:34:48,75.19
lt_05,2025-04-25 06:34:48,27.35
lt_02,2025-04-25 06:34:48,94.78
lt_01,2025-04-25 06:35:48,66.85
mw_01,2025-04-25 06:35:48,1167.38
dw_01,2025-04-25 06:35:48,1024.36
wm_01,2025-04-25 06:35:48,1339.16
lt_03,2025-04-25 06:35:48,22.65
lt_02,2025-04-25 06:35:48,95.97
sp_01,2025-04-25 06:35:48,137.72
ac_01,2025-04-25 06:35:48,331.12
rf_01,2025-04-25 06:35:48,188.3
lt_03,2025-04-25 06:36:48,48.8
rf_01,2025-04-25 06:36:48,169.2
wm_01,2025-04-25 06:36:48,1094.77
lt_02,2025-04-25 06:36:48,33.96
sp_01,2025-04-25 06:36:48,56.52
lt_01,2025-04-25 06:36:48,44.06
ac_01,2025-04-25 06:36:48,475.24
lt_05,2025-04-25 06:36:48,79.51
lt_06,2025-04-25 06:36:48,24.67
dw_01,2025-04-25 06:37:48,1189.49
lt_01,2025-04-25 06:37:48,54.03
ac_02,2025-04-25 06:37:48,329.92
ac_01,2025-04-25 06:37:48,542.59
tv_01,2025-04-25 06:37:48,126.59
rf_01,2025-04-25 06:37:48,101.28
ac_03,2025-04-25 06:37:48,362.87
lt_06,2025-04-25 06:38:48,39.3
ac_02,2025-04-25 06:38:48,407.33
mw_01,2025-04-25 06:38:48,1136.74
lt_01,2025-04-25 06:38:48,26.98
sp_01,2025-04-25 06:38:48,107.03
lt_03,2025-04-25 06:38:48,58.85
lt_02,2025-04-25 06:39:48,56.07
lt_03,2025-04-25 06:39:48,13.44
ac_03,2025-04-25 06:39:48,416.16
tv_01,2025-04-25 06:39:48,84.63
wm_01,2025-04-25 06:39:48,1378.89
ac_01,2025-04-25 06:40:48,330.22
ac_02,2025-04-25 06:40:48,474.05
lt_01,2025-04-25 06:40:48,88.65
lt_03,2025-04-25 06:40:48,38.62
sp_01,2025-04-25 06:40:48,96.8
lt_05,2025-04-25 06:40:48,51.12
dw_01,2025-04-25 06:40:48,1150.14
tv_01,2025-04-25 06:40:48,130.81
lt_02,2025-04-25 06:40:48,99.98
lt_04,2025-04-25 06:41:48,82.17
wm_01,2025-04-25 06:41:48,1496.06
mw_01,2025-04-25 06:41:48,996.51
lt_02,2025-04-25 06:41:48,47.36
lt_06,2025-04-25 06:41:48,87.3
lt_05,2025-04-25 06:41:48,16.88
ac_01,2025-04-25 06:41:48,638.24
ac_01,2025-04-25 06:42:48,470.46
mw_01,2025-04-25 06:42:48,1190.06
rf_01,2025-04-25 06:42:48,166.13
wm_01,2025-04-25 06:42:48,775.49
lt_01,2025-04-25 06:42:48,94.3
tv_01,2025-04-25 06:42:48,85.35
dw_01,2025-04-25 06:42:48,1241.23
lt_04,2025-04-25 06:43:48,85.62
lt_05,2025-04-25 06:43:48,13.54
ac_03,2025-04-25 06:43:48,482.98
lt_01,2025-04-25 06:43:48,27.31
lt_02,2025-04-25 06:43:48,10.88
tv_01,2025-04-25 06:43:48,98.76
rf_01,2025-04-25 06:43:48,169.66
wm_01,2025-04-25 06:43:48,782.8
lt_02,2025-04-25 06:44:48,65.75
dw_01,2025-04-25 06:44:48,1241.92
sp_01,2025-04-25 06:44:48,160.09
mw_01,2025-04-25 06:44:48,1059.86
tv_01,2025-04-25 06:44:48,109.81
lt_03,2025-04-25 06:44:48,90.67
lt_04,2025-04-25 06:44:48,83.97
lt_06,2025-04-25 06:44:48,62.13
tv_01,2025-04-25 06:45:48,137.08
lt_04,2025-04-25 06:45:48,44.49
mw_01,2025-04-25 06:45:48,1157.43
rf_01,2025-04-25 06:45:48,151.59
dw_01,2025-04-25 06:45:48,808.36
ac_01,2025-04-25 06:46:48,691.67
wm_01,2025-04-25 06:46:48,1022.72
ac_02,2025-04-25 06:46:48,414.35
lt_01,2025-04-25 06:46:48,39.38
ac_03,2025-04-25 06:46:48,677.99
lt_02,2025-04-25 06:46:48,22.36
lt_06,2025-04-25 06:46:48,46.15
tv_01,2025-04-25 06:46:48,140.24
rf_01,2025-04-25 06:46:48,101.8
lt_04,2025-04-25 06:46:48,80.15
sp_01,2025-04-25 06:46:48,100.01
lt_03,2025-04-25 06:47:48,96.47
tv_01,2025-04-25 06:47:48,74.06
lt_06,2025-04-25 06:47:48,10.29
sp_01,2025-04-25 06:47:48,70.48
dw_01,2025-04-25 06:47:48,1168.95
wm_01,2025-04-25 06:47:48,607.02
mw_01,2025-04-25 06:47:48,913.54
lt_01,2025-04-25 06:47:48,88.95
ac_01,2025-04-25 06:47:48,604.82
rf_01,2025-04-25 06:47:48,177.11
ac_02,2025-04-25 06:47:48,500.66
lt_02,2025-04-25 06:48:48,66.75
wm_01,2025-04-25 06:48:48,835.79
lt_04,2025-04-25 06:48:48,64.48
ac_03,2025-04-25 06:48:48,304.04
lt_05,2025-04-25 06:48:48,45.34
rf_01,2025-04-25 06:48:48,116.8
lt_01,2025-04-25 06:48:48,43.19
sp_01,2025-04-25 06:48:48,146.44
ac_03,2025-04-25 06:49:48,404.88
wm_01,2025-04-25 06:49:48,1213.15
lt_05,2025-04-25 06:49:48,99.24
lt_03,2025-04-25 06:49:48,82.06
ac_01,2025-04-25 06:49:48,423.51
sp_01,2025-04-25 06:49:48,93.86
lt_06,2025-04-25 06:49:48,88.17
lt_02,2025-04-25 06:49:48,61.81
mw_01,2025-04-25 06:49:48,1197.6
lt_01,2025-04-25 06:49:48,44.25
dw_01,2025-04-25 06:49:48,1104.83
wm_01,2025-04-25 06:50:48,868.88
tv_01,2025-04-25 06:50:48,116.43
sp_01,2025-04-25 06:50:48,88.95
lt_02,2025-04-25 06:50:48,52.52
lt_03,2025-04-25 06:50:48,10.19
lt_01,2025-04-25 06:50:48,52.94
ac_03,2025-04-25 06:51:48,694.06
rf_01,2025-04-25 06:51:48,157.41
lt_06,2025-04-25 06:51:48,63.07
ac_01,2025-04-25 06:51:48,515.06
ac_02,2025-04-25 06:51:48,589.16
lt_01,2025-04-25 06:52:48,77.29
rf_01,2025-04-25 06:52:48,148.97
mw_01,2025-04-25 06:52:48,1048.37
sp_01,2025-04-25 06:52:48,58.83
ac_02,2025-04-25 06:52:48,395.49
dw_01,2025-04-25 06:52:48,977.83
lt_06,2025-04-25 06:52:48,99.14
tv_01,2025-04-25 06:52:48,96.66
lt_05,2025-04-25 06:52:48,177.2
lt_02,2025-04-25 06:52:48,88.42
lt_03,2025-04-25 06:52:48,80.84
dw_01,2025-04-25 06:53:48,1209.82
rf_01,2025-04-25 06:53:48,122.4
lt_05,2025-04-25 06:53:48,126.63
wm_01,2025-04-25 06:53:48,425.84
tv_01,2025-04-25 06:53:48,84.82
lt_04,2025-04-25 06:53:48,90.51
ac_03,2025-04-25 06:53:48,391.9
ac_01,2025-04-25 06:53:48,415.35
lt_06,2025-04-25 06:53:48,28.53
wm_01,2025-04-25 06:54:48,397.14
mw_01,2025-04-25 06:54:48,1141.36
ac_02,2025-04-25 06:54:48,520.73
tv_01,2025-04-25 06:54:48,119.24
ac_03,2025-04-25 06:54:48,480.82
lt_04,2025-04-25 06:55:48,42.42
ac_03,2025-04-25 06:55:48,448.78
lt_05,2025-04-25 06:55:48,71.96
lt_01,2025-04-25 06:55:48,33.96
ac_02,2025-04-25 06:55:48,385.98
lt_03,2025-04-25 06:55:48,41.35
sp_01,2025-04-25 06:55:48,34.33
lt_06,2025-04-25 06:55:48,82.45
wm_01,2025-04-25 06:55:48,688.78
wm_01,2025-04-25 06:56:48,386.39
lt_04,2025-04-25 06:56:48,63.86
mw_01,2025-04-25 06:56:48,1179.87
tv_01,2025-04-25 06:56:48,125.06
lt_03,2025-04-25 06:56:48,47.25
lt_06,2025-04-25 06:56:48,48.49
ac_02,2025-04-25 06:57:48,551.69
lt_02,2025-04-25 06:57:48,98.79
tv_01,2025-04-25 06:57:48,91.81
lt_03,2025-04-25 06:57:48,37.38
mw_01,2025-04-25 06:57:48,1026.17
ac_02,2025-04-25 06:58:48,329.28
lt_04,2025-04-25 06:58:48,36.54
ac_01,2025-04-25 06:58:48,455.92
lt_03,2025-04-25 06:58:48,66.69
wm_01,2025-04-25 06:58:48,1423.49
mw_01,2025-04-25 06:58:48,968.64
sp_01,2025-04-25 06:58:48,133.75
lt_01,2025-04-25 06:58:48,57.03
ac_03,2025-04-25 06:58:48,532.88
rf_01,2025-04-25 06:58:48,168.54
rf_01,2025-04-25 06:59:48,145.53
lt_06,2025-04-25 06:59:48,84.68
ac_02,2025-04-25 06:59:48,600.2
lt_02,2025-04-25 06:59:48,66.42
dw_01,2025-04-25 06:59:48,939.16
tv_01,2025-04-25 07:00:48,102.59
lt_04,2025-04-25 07:00:48,97.28
lt_03,2025-04-25 07:00:48,28.59
dw_01,2025-04-25 07:00:48,879.22
lt_06,2025-04-25 07:00:48,46.93
rf_01,2025-04-25 07:00:48,166.07
ac_03,2025-04-25 07:00:48,613.29
lt_02,2025-04-25 07:00:48,17.17
lt_01,2025-04-25 07:00:48,76.0
ac_02,2025-04-25 07:00:48,388.12
lt_05,2025-04-25 07:01:48,75.62
lt_01,2025-04-25 07:01:48,72.81
lt_06,2025-04-25 07:01:48,17.93
mw_01,2025-04-25 07:01:48,1162.43
ac_02,2025-04-25 07:01:48,609.52
tv_01,2025-04-25 07:01:48,77.21
rf_01,2025-04-25 07:01:48,125.3
wm_01,2025-04-25 07:01:48,1231.85
lt_02,2025-04-25 07:01:48,81.18
lt_04,2025-04-25 07:01:48,10.42
ac_03,2025-04-25 07:02:48,507.61
rf_01,2025-04-25 07:02:48,106.46
lt_01,2025-04-25 07:02:48,65.13
ac_01,2025-04-25 07:02:48,408.9
ac_02,2025-04-25 07:02:48,512.31
dw_01,2025-04-25 07:02:48,1106.44
ac_03,2025-04-25 07:03:48,404.68
dw_01,2025-04-25 07:03:48,1148.14
rf_01,2025-04-25 07:03:48,176.07
lt_01,2025-04-25 07:03:48,90.58
lt_03,2025-04-25 07:03:48,65.2
tv_01,2025-04-25 07:03:48,143.6
mw_01,2025-04-25 07:03:48,1149.26
tv_01,2025-04-25 07:04:48,131.06
ac_01,2025-04-25 07:04:48,636.66
lt_04,2025-04-25 07:04:48,70.07
lt_03,2025-04-25 07:04:48,49.24
sp_01,2025-04-25 07:04:48,36.41
wm_01,2025-04-25 07:04:48,971.58
lt_04,2025-04-25 07:05:48,16.81
wm_01,2025-04-25 07:05:48,781.19
ac_02,2025-04-25 07:05:48,305.55
dw_01,2025-04-25 07:05:48,813.81
sp_01,2025-04-25 07:05:48,150.23
lt_03,2025-04-25 07:05:48,95.14
lt_05,2025-04-25 07:05:48,14.01
tv_01,2025-04-25 07:05:48,73.31
lt_05,2025-04-25 07:06:48,36.71
ac_03,2025-04-25 07:06:48,435.34
lt_06,2025-04-25 07:06:48,51.67
ac_02,2025-04-25 07:06:48,493.71
lt_01,2025-04-25 07:06:48,29.35
rf_01,2025-04-25 07:06:48,155.78
lt_04,2025-04-25 07:06:48,27.85
lt_03,2025-04-25 07:06:48,46.15
lt_04,2025-04-25 07:07:48,28.55
dw_01,2025-04-25 07:07:48,926.03
tv_01,2025-04-25 07:07:48,101.42
ac_03,2025-04-25 07:07:48,388.74
mw_01,2025-04-25 07:07:48,917.19
wm_01,2025-04-25 07:07:48,936.38
sp_01,2025-04-25 07:07:48,129.52
ac_03,2025-04-25 07:08:48,306.96
lt_03,2025-04-25 07:08:48,26.2
rf_01,2025-04-25 07:08:48,107.11
wm_01,2025-04-25 07:08:48,1129.5
ac_01,2025-04-25 07:08:48,591.03
mw_01,2025-04-25 07:08:48,1137.4
mw_01,2025-04-25 07:09:48,1169.24
tv_01,2025-04-25 07:09:48,88.12
lt_04,2025-04-25 07:09:48,75.75
ac_01,2025-04-25 07:09:48,342.63
rf_01,2025-04-25 07:09:48,189.86
ac_02,2025-04-25 07:09:48,331.15
ac_01,2025-04-25 07:10:48,378.74
lt_05,2025-04-25 07:10:48,86.38
ac_02,2025-04-25 07:10:48,521.77
lt_01,2025-04-25 07:10:48,27.31
lt_06,2025-04-25 07:10:48,89.41
tv_01,2025-04-25 07:10:48,146.24
sp_01,2025-04-25 07:10:48,73.45
mw_01,2025-04-25 07:10:48,1147.48
wm_01,2025-04-25 07:10:48,1039.66
rf_01,2025-04-25 07:10:48,158.52
dw_01,2025-04-25 07:10:48,861.42
dw_01,2025-04-25 07:11:48,1237.99
wm_01,2025-04-25 07:11:48,837.64
lt_02,2025-04-25 07:11:48,79.52
lt_06,2025-04-25 07:11:48,36.15
ac_03,2025-04-25 07:11:48,554.18
lt_01,2025-04-25 07:11:48,87.92
mw_01,2025-04-25 07:12:48,1187.76
lt_06,2025-04-25 07:12:48,98.4
lt_04,2025-04-25 07:12:48,20.66
rf_01,2025-04-25 07:12:48,133.92
ac_02,2025-04-25 07:12:48,642.07
lt_04,2025-04-25 07:13:48,189.49
wm_01,2025-04-25 07:13:48,1424.8
lt_06,2025-04-25 07:13:48,10.02
sp_01,2025-04-25 07:13:48,199.12
ac_03,2025-04-25 07:13:48,448.49
ac_03,2025-04-25 07:14:48,501.55
dw_01,2025-04-25 07:14:48,1217.72
lt_04,2025-04-25 07:14:48,22.15
lt_05,2025-04-25 07:14:48,26.27
lt_01,2025-04-25 07:14:48,77.89
ac_03,2025-04-25 07:15:48,330.13
tv_01,2025-04-25 07:15:48,144.47
lt_03,2025-04-25 07:15:48,15.24
lt_06,2025-04-25 07:15:48,56.45
rf_01,2025-04-25 07:15:48,187.82
ac_02,2025-04-25 07:15:48,599.55
dw_01,2025-04-25 07:15:48,843.54
ac_01,2025-04-25 07:15:48,471.38
wm_01,2025-04-25 07:15:48,1181.84
lt_05,2025-04-25 07:15:48,90.27
lt_04,2025-04-25 07:15:48,32.18
lt_02,2025-04-25 07:16:48,73.1
mw_01,2025-04-25 07:16:48,1182.94
rf_01,2025-04-25 07:16:48,141.76
ac_03,2025-04-25 07:16:48,557.28
ac_01,2025-04-25 07:16:48,681.69
wm_01,2025-04-25 07:16:48,646.29
tv_01,2025-04-25 07:16:48,107.76
lt_03,2025-04-25 07:16:48,90.89
lt_05,2025-04-25 07:16:48,31.3
lt_03,2025-04-25 07:17:48,68.01
wm_01,2025-04-25 07:17:48,913.63
ac_01,2025-04-25 07:17:48,324.31
lt_02,2025-04-25 07:17:48,76.29
tv_01,2025-04-25 07:17:48,85.82
ac_02,2025-04-25 07:17:48,585.73
lt_06,2025-04-25 07:17:48,97.18
dw_01,2025-04-25 07:17:48,920.7
lt_03,2025-04-25 07:18:48,21.32
lt_05,2025-04-25 07:18:48,15.54
lt_06,2025-04-25 07:18:48,49.4
ac_02,2025-04-25 07:18:48,371.73
lt_01,2025-04-25 07:18:48,18.31
dw_01,2025-04-25 07:18:48,812.76
wm_01,2025-04-25 07:18:48,668.86
rf_01,2025-04-25 07:18:48,125.63
tv_01,2025-04-25 07:18:48,137.77
ac_01,2025-04-25 07:18:48,561.41
lt_04,2025-04-25 07:18:48,49.3
lt_03,2025-04-25 07:19:48,60.39
tv_01,2025-04-25 07:19:48,105.98
ac_03,2025-04-25 07:19:48,567.53
lt_05,2025-04-25 07:19:48,65.2
ac_01,2025-04-25 07:19:48,507.49
sp_01,2025-04-25 07:19:48,165.79
dw_01,2025-04-25 07:19:48,1233.02
lt_01,2025-04-25 07:19:48,34.77
lt_02,2025-04-25 07:19:48,95.53
lt_06,2025-04-25 07:19:48,28.15
dw_01,2025-04-25 07:20:48,814.5
ac_03,2025-04-25 07:20:48,689.08
lt_04,2025-04-25 07:20:48,81.08
lt_03,2025-04-25 07:20:48,16.22
mw_01,2025-04-25 07:20:48,1187.43
tv_01,2025-04-25 07:20:48,91.35
sp_01,2025-04-25 07:20:48,108.39
lt_02,2025-04-25 07:20:48,22.1
lt_03,2025-04-25 07:21:48,56.24
ac_01,2025-04-25 07:21:48,490.53
rf_01,2025-04-25 07:21:48,181.86
lt_02,2025-04-25 07:21:48,16.32
lt_01,2025-04-25 07:21:48,74.2
dw_01,2025-04-25 07:21:48,1244.84
mw_01,2025-04-25 07:21:48,1108.7
sp_01,2025-04-25 07:21:48,181.73
tv_01,2025-04-25 07:22:48,107.93
lt_03,2025-04-25 07:22:48,74.29
ac_02,2025-04-25 07:22:48,469.15
lt_06,2025-04-25 07:22:48,57.65
ac_01,2025-04-25 07:22:48,545.83
lt_04,2025-04-25 07:22:48,91.03
mw_01,2025-04-25 07:22:48,1039.41
lt_05,2025-04-25 07:22:48,21.25
sp_01,2025-04-25 07:22:48,125.19
dw_01,2025-04-25 07:22:48,1037.04
ac_03,2025-04-25 07:22:48,551.92
ac_03,2025-04-25 07:23:48,340.95
ac_02,2025-04-25 07:23:48,359.17
lt_01,2025-04-25 07:23:48,22.09
dw_01,2025-04-25 07:23:48,863.35
lt_06,2025-04-25 07:23:48,88.11
lt_02,2025-04-25 07:23:48,54.91
tv_01,2025-04-25 07:23:48,143.71
sp_01,2025-04-25 07:23:48,165.43
lt_06,2025-04-25 07:24:48,62.07
wm_01,2025-04-25 07:24:48,620.91
lt_05,2025-04-25 07:24:48,81.94
tv_01,2025-04-25 07:24:48,145.61
mw_01,2025-04-25 07:24:48,1007.74
rf_01,2025-04-25 07:24:48,163.87
lt_01,2025-04-25 07:24:48,55.33
lt_04,2025-04-25 07:24:48,95.49
sp_01,2025-04-25 07:24:48,140.41
ac_02,2025-04-25 07:24:48,586.96
ac_03,2025-04-25 07:24:48,470.31
lt_03,2025-04-25 07:25:48,12.24
dw_01,2025-04-25 07:25:48,1112.53
lt_05,2025-04-25 07:25:48,60.42
lt_01,2025-04-25 07:25:48,59.45
lt_06,2025-04-25 07:25:48,42.24
ac_03,2025-04-25 07:25:48,674.83
wm_01,2025-04-25 07:25:48,738.41
lt_04,2025-04-25 07:26:48,12.19
tv_01,2025-04-25 07:26:48,102.55
ac_03,2025-04-25 07:26:48,421.24
lt_05,2025-04-25 07:26:48,92.92
rf_01,2025-04-25 07:26:48,154.63
ac_02,2025-04-25 07:26:48,504.74
wm_01,2025-04-25 07:26:48,1160.87
lt_06,2025-04-25 07:26:48,98.46
lt_04,2025-04-25 07:27:48,55.3
rf_01,2025-04-25 07:27:48,189.19
tv_01,2025-04-25 07:27:48,110.39
ac_03,2025-04-25 07:27:48,475.45
lt_06,2025-04-25 07:27:48,22.06
lt_02,2025-04-25 07:27:48,60.09
ac_01,2025-04-25 07:27:48,440.1
lt_01,2025-04-25 07:27:48,77.87
ac_03,2025-04-25 07:28:48,622.41
tv_01,2025-04-25 07:28:48,103.75
lt_04,2025-04-25 07:28:48,62.59
lt_03,2025-04-25 07:28:48,54.96
lt_06,2025-04-25 07:28:48,79.33
dw_01,2025-04-25 07:28:48,1045.51
lt_01,2025-04-25 07:28:48,98.11
ac_01,2025-04-25 07:28:48,552.66
lt_05,2025-04-25 07:28:48,85.12
ac_02,2025-04-25 07:28:48,670.57
lt_06,2025-04-25 07:29:48,82.17
ac_01,2025-04-25 07:29:48,400.88
wm_01,2025-04-25 07:29:48,1063.83
rf_01,2025-04-25 07:29:48,184.67
dw_01,2025-04-25 07:29:48,1062.13
lt_04,2025-04-25 07:29:48,66.81
lt_05,2025-04-25 07:29:48,38.71
lt_03,2025-04-25 07:29:48,46.73
ac_03,2025-04-25 07:29:48,586.21
mw_01,2025-04-25 07:30:48,979.51
lt_01,2025-04-25 07:30:48,64.38
lt_04,2025-04-25 07:30:48,21.25
